gene_name,max(statistic),min(pValue),max(delta_af_abs)
LGI4-FXYD1,6.302878263996224,0.012054209664672078,0.06380799999999998
ZNF233-ZNF235,8.889036133430762,0.002868881420476699,0.022066000000000002
OR7E91P-NAGK,5.984754830826602,0.014430048241337312,0.05569300000000002
PAUPAR,5.984754830826602,0.014430048241337312,0.012976
NOB1-WWP2,4.277622123214089,0.038617337361321225,0.011466000000000004
KIAA0513-FAM92B,1.9737205187177242,0.1600535030598843,0.032981999999999984
THRA1/BTR,14.750740665438842,1.226993171796753E-4,0.024634000000000003
RC3H2-ZBTB6,4.602358825010596,0.03192799818713632,0.035838
LINC01578-CHD2,1.4230289804248784,0.23290549049450338,0.019004
UMPS-ITGB5,6.453757904253896,0.011071791666073971,0.08473399999999998
MOB3A-IZUMO4,0.4573663376805817,0.4988573977160601,0.00519
SNORD114-22,5.984754830826602,0.014430048241337312,0.06188599999999997
GATA2-AS1-LOC90246,5.429148959655708,0.01980332766603443,0.07753900000000002
MMGT1-SLC9A6,3.6624328108431707,0.05565231578639962,0.029768000000000017
STIP1-FERMT3,10.959398284331515,9.313005358723148E-4,0.029371000000000008
OAZ3-TDRKH,0.6564116250500827,0.41782964026068237,0.008787
TM7SF2-ZNHIT2,1.5449776235471981,0.21387841390169826,0.04259400000000002
SDHB,11.586679221363665,6.642592449117579E-4,0.05686000000000002
NGF,14.750740665438842,1.226993171796753E-4,0.08300300000000005
MCL1,5.984754830826602,0.014430048241337312,0.033476
PRR9-LOR,5.177544652941045,0.0228806351033235,0.07322699999999999
LPGAT1,15.776684349427304,7.127547400831435E-5,0.09577399999999997
SBF2,17.325750743051554,3.1489074118540294E-5,0.07385899999999995
LIN7C,8.889036133430762,0.002868881420476699,0.07631700000000008
KCNA4-FSHB,14.860383443725482,1.1576899905574312E-4,0.126627
C11orf65-KDELC2,1.3892268504938037,0.23853570945067304,0.032995
MSRB3,20.7502012949364,5.232607854455118E-6,0.06850400000000001
MTUS2,14.750740665438842,1.226993171796753E-4,0.113006
GPALPP1,14.750740665438842,1.226993171796753E-4,0.02794299999999994
CCNDBP1,6.698721068760916,0.009648209325742285,0.07109900000000002
PER1-VAMP2,14.750740665438842,1.226993171796753E-4,0.04659000000000002
ACACA,14.750740665438842,1.226993171796753E-4,0.06383499999999999
SAP30BP,14.750740665438842,1.226993171796753E-4,0.03538500000000001
TNFSF14-C3,14.750740665438842,1.226993171796753E-4,0.03202100000000008
ZNF607,14.809684331824005,1.1892322516637854E-4,0.102213
ZNF283,32.63943830575559,1.1094062779548608E-8,0.031335
CMPK2,14.750740665438842,1.226993171796753E-4,0.077044
CPSF3-IAH1,3.2046168224420195,0.07343070737373458,0.02759899999999993
STAMBP,14.750740665438842,1.226993171796753E-4,0.07380400000000001
NMS-PDCL3,14.750740665438842,1.226993171796753E-4,0.05410000000000004
CACNB4,14.750740665438842,1.226993171796753E-4,0.04164599999999996
PMS1,8.788759179293832,0.003030923361453608,0.027036999999999978
LOC105747689-SDPR,17.360772120680252,3.091410730160504E-5,0.066884
CPS1,14.750740665438842,1.226993171796753E-4,0.102186
BACH1,9.303992853867074,0.002286549705343033,0.056228
COX7B2,14.750740665438842,1.226993171796753E-4,0.051134
PDGFRA-KIT,14.750740665438842,1.226993171796753E-4,0.108186
HCN1-EMB,14.750740665438842,1.226993171796753E-4,0.06918999999999997
SV2C-IQGAP2,14.750740665438842,1.226993171796753E-4,0.04509199999999999
PCDHA5,25.29149742363474,4.928766260681172E-7,0.10902400000000001
MGAT4B,11.586679221363665,6.642592449117579E-4,0.09364499999999998
ZNRD1-AS1,7.1804023363581155,0.007370417766163095,0.06251699999999999
LOC101927136-LINC01564,8.889036133430762,0.002868881420476699,0.06739200000000001
LOC101929504,5.984754830826602,0.014430048241337312,0.06909399999999999
PHF10,14.750740665438842,1.226993171796753E-4,0.06415099999999996
ATP6V1B2-LZTS1,6.561450706002501,0.01042113758275709,0.059275999999999995
BICD2-ANKRD19P,5.984754830826602,0.014430048241337312,0.056613000000000024
PHEX,14.866323290804829,1.1540500781148655E-4,0.06728200000000001
POLA1,20.7502012949364,5.232607854455118E-6,0.075204
MIR3659,8.889036133430762,0.002868881420476699,0.042126999999999915
EDN2-HIVEP3,9.238904642396465,0.0023692663779187884,0.06368499999999999
CLDN19,9.973164505473413,0.0015883825981475308,0.05416800000000005
KRTAP5-AS1,5.984754830826602,0.014430048241337312,0.06130900000000006
KRTAP2-2,12.861798992074519,3.3535804495032906E-4,0.03527399999999999
ZNF611-ZNF600,7.604220527616355,0.005823183227972928,0.059785000000000005
H1FOO,9.21619258304564,0.002398838984720153,0.04143999999999999
PTCD2,14.750740665438842,1.226993171796753E-4,0.042635000000000006
OR5V1,5.48497947957161,0.0191805450858773,0.04078100000000007
RGL2,6.302878263996224,0.012054209664672078,0.05863200000000007
FER1L6-AS2,16.01028763546898,6.299922337582586E-5,0.05999099999999996
HCCS,8.889036133430762,0.002868881420476699,0.034465
ARTN,8.889036133430762,0.002868881420476699,0.02012999999999998
LOC101928118,5.984754830826602,0.014430048241337312,0.047084000000000015
VSIG8,12.64998824293764,3.7556803931615423E-4,0.03756799999999999
SSH3,3.1629395915933842,0.07532743069871928,0.032501
MFI2-DLG1,6.558087599987905,0.010440851396223083,0.05415499999999995
SEPSECS-AS1-PI4K2B,14.750740665438842,1.226993171796753E-4,0.03784300000000007
FOXD1-LINC01386,2.493709177938194,0.11430205796331439,0.01662799999999999
DMRTA1,14.750740665438842,1.226993171796753E-4,0.053344999999999976
HMCN2-ASS1,5.984754830826602,0.014430048241337312,0.078075
TAZ,3.7020231842696543,0.05434653225542918,0.040671
IGFL1,6.4833464797307965,0.010888978366594193,0.07337900000000008
MIR4270,8.889036133430762,0.002868881420476699,0.032968
MIR6827,1.7471670875125163,0.18623326562778686,0.04300499999999996
LOC101928569,14.750740665438842,1.226993171796753E-4,0.035549
ANOS1-FAM9A,8.889036133430762,0.002868881420476699,0.029109000000000003
SNORD133,4.632461590463012,0.03137252155177317,0.03424499999999997
RNU6-7-RNU6-7,0.5816794918278653,0.445654765727752,0.01352500000000001
RPL32,8.889036133430762,0.002868881420476699,0.03707300000000002
VARS-LSM2,1.7642719934635986,0.18409255655105516,0.013045000000000001
H1FX,5.984754830826602,0.014430048241337312,0.027324999999999988
IMPG2-SENP7,5.984754830826602,0.014430048241337312,0.024510000000000032
CNDP1-LINC00909,4.277622123214089,0.038617337361321225,0.04667200000000005
GRWD1-KCNJ14,13.475599415295505,2.4168596799378772E-4,0.09452400000000005
VCP-FANCG,0.2078036724400561,0.6484943363430115,0.0031030000000000003
ZFP82-LOC644189,4.641115803278243,0.031214700968610787,0.06942399999999993
SRP14-SRP14-AS1,0.0,1.0,5.77E-4
PTPRCAP-CORO1B,1.2927090675987154,0.255549303633099,0.03898299999999999
PEX14,16.199653708488384,5.700453578472153E-5,0.046520999999999924
TCHH-RPTN,5.984754830826602,0.014430048241337312,0.06074599999999997
ITLN2-F11R,14.731562053468624,1.2395379533169937E-4,0.10338099999999995
IER5-LOC101928973,14.750740665438842,1.226993171796753E-4,0.04720800000000003
EPHX1,14.750740665438842,1.226993171796753E-4,0.06691100000000005
ABCC8-USH1C,14.750740665438842,1.226993171796753E-4,0.058987999999999985
DNAJC4,6.785711651555387,0.009189038876043831,0.067323
RPAP3,13.704524305665402,2.139384770768471E-4,0.061515000000000014
SVOP,14.750740665438842,1.226993171796753E-4,0.12127299999999996
LINC00424-LINC00540,27.86662981250862,1.2997214082766106E-7,0.110178
CENPJ,14.750740665438842,1.226993171796753E-4,0.06151399999999996
TDRD3-LINC00378,17.36077212067979,3.091410730160504E-5,0.06614200000000003
SLAIN1,9.303992853867074,0.002286549705343033,0.06215999999999999
ZSCAN32,5.984754830826602,0.014430048241337312,0.061570000000000014
ASIC2,21.31163646840401,3.903547500794247E-6,0.10281799999999996
FECH,5.984754830826602,0.014430048241337312,0.05286399999999997
ZNF676-ZNF729,5.984754830826602,0.014430048241337312,0.033614000000000005
FCGBP-PSMC4,10.174458462476318,0.0014239951628284286,0.049651
SMIM17,5.127969344489179,0.023543256391647338,0.070687
LOC101929567-ID2-AS1,14.750740665438842,1.226993171796753E-4,0.09138000000000002
KIF5C,14.750740665438842,1.226993171796753E-4,0.03666199999999999
FRZB,7.172688306259238,0.007402176781045378,0.06287399999999999
MGAT3,25.29149742363474,4.928766260681172E-7,0.057506
PLXNB2-DENND6B,5.984754830826602,0.014430048241337312,0.03593400000000002
SNRK,14.809684331824005,1.1892322516637854E-4,0.048209
QRICH1,9.512165039502502,0.0020411419691761523,0.02909600000000001
GTF2E1-STXBP5L,14.750740665438842,1.226993171796753E-4,0.06783100000000003
C3orf58,9.205000447579888,0.002413549376315993,0.035549
REST,6.302878263996224,0.012054209664672078,0.05028299999999997
LOC102467223-LINC00992,16.164420890997384,5.807472966334881E-5,0.09893200000000008
LOC101928540,14.750740665438842,1.226993171796753E-4,0.06865499999999997
FAM184A,18.2674600010122,1.9195833394158868E-5,0.085667
XRCC2-ACTR3B,19.6981521756177,9.068901432263132E-6,0.07664599999999999
LOC101927476-ATP6AP2,19.6981521756177,9.068901432263132E-6,0.11495600000000006
RGAG1,5.984754830826602,0.014430048241337312,0.06809199999999999
HBG1,6.303547216885747,0.012049661885542795,0.07793699999999998
LINC01495-FANCF,8.259611230721392,0.0040536808025879445,0.08241299999999996
LOC105376671,5.1841976865045645,0.02279319376351807,0.06593700000000002
LRFN4,5.984754830826602,0.014430048241337312,0.017548000000000008
MIR6754,2.733240363105787,0.0982796989670135,0.02967200000000003
ITFG2,21.31163646840401,3.903547500794247E-6,0.03491799999999998
OR4L1,10.491416356003382,0.0011993040039089964,0.02768100000000001
SRP14-AS1,14.750740665438842,1.226993171796753E-4,0.059029
C15orf61-MAP2K5,14.75074066543875,1.226993171796753E-4,0.04604000000000008
ZMYND15-TM4SF5,14.750740665438842,1.226993171796753E-4,0.06918999999999997
TTC25,14.750740665438842,1.226993171796753E-4,0.062229000000000034
ZNF534,8.889036133430762,0.002868881420476699,0.047673999999999994
SLMAP-FLNB,14.750740665438842,1.226993171796753E-4,0.05823299999999998
SMR3A,2.110357910455732,0.14630509560002913,0.030606000000000008
GPR63,8.889036133430762,0.002868881420476699,0.04584699999999997
LINC01230-DMRT2,3.781568851137933,0.05182005195735695,0.04789400000000002
ZNF75D,13.677599337253435,2.1702787758393072E-4,0.05465000000000003
LAMTOR5,2.9588102160444847,0.08541076822128357,0.02280700000000002
UBQLNL-OLFM5P,2.9588102160444847,0.08541076822128357,0.028560000000000002
CASP4-CASP5,14.750740665438842,1.226993171796753E-4,0.037004999999999955
KRT1-KRT77,14.750740665438842,1.226993171796753E-4,0.020624000000000003
ORAI1,14.750740665438842,1.226993171796753E-4,0.051929999999999976
FGF9,8.889036133430762,0.002868881420476699,0.060979000000000005
MIR4521,17.999764284198612,2.2093232514119876E-5,0.019483999999999946
PIPOX-MYO18A,14.809684331824005,1.1892322516637854E-4,0.054813999999999974
KRTAP9-4,7.565789958967864,0.005948657522953704,0.05194500000000002
AP1M1-KLF2,14.750740665438842,1.226993171796753E-4,0.09148900000000004
MAPRE3,5.654851004839449,0.017407153418216748,0.054250999999999994
ARHGEF33-SOS1,14.750740665438842,1.226993171796753E-4,0.018757000000000024
SRFBP1-LOX,5.984754830826602,0.014430048241337312,0.059358999999999995
SPINK1-SCGB3A2,17.999764284198612,2.2093232514119876E-5,0.064234
RSPH3-TAGAP,14.750740665438842,1.226993171796753E-4,0.05455299999999996
EZH2-RNY5,14.750740665438842,1.226993171796753E-4,0.05652999999999997
RNY1,4.005214353651291,0.04535972900372143,0.06055299999999997
C9orf91-LOC100505478,14.809684331824005,1.1892322516637854E-4,0.106539
NFYC-AS1,14.750740665438842,1.226993171796753E-4,0.07644000000000006
SLC25A22,14.750740665438842,1.226993171796753E-4,0.085283
CBFB-C16orf70,3.1629395915933842,0.07532743069871928,0.04922500000000002
RAB36,11.586679221363665,6.642592449117579E-4,0.06161100000000008
KIAA1257-EFCC1,9.822557291687243,0.0017238449044814086,0.094222
DCUN1D1,14.750740665438842,1.226993171796753E-4,0.05066699999999991
FAM26F-TRAPPC3L,7.962182400152566,0.004776478671230877,0.06728099999999998
LMOD2-WASL,8.889036133430762,0.002868881420476699,0.05654399999999998
GLIS3-AS1,14.750740665438842,1.226993171796753E-4,0.062311000000000005
SPRYD4,8.386889602702052,0.0037793709544661214,0.05843900000000002
FRY-ZAR1L,5.984754830826602,0.014430048241337312,0.04905999999999999
LSM14A-KIAA0355,14.750740665438842,1.226993171796753E-4,0.06465900000000002
NIPAL4,8.788759179293832,0.003030923361453608,0.046616999999999964
WNT1,8.889036133430762,0.002868881420476699,0.035385
ACSM2B-ACSM1,11.586679221363665,6.642592449117579E-4,0.02783300000000001
KRTAP4-9,1.7900133536710645,0.1809245359266476,0.04262100000000002
PDE3B-CYP2R1,4.143076173135154,0.0418051338801666,0.035192
ALX1,8.889036133430762,0.002868881420476699,0.023755000000000002
SNORD114-29,5.984754830826602,0.014430048241337312,0.06188599999999997
CSN2,8.889036133430762,0.002868881420476699,0.063465
LRRC36-TPPP3,5.984754830826602,0.014430048241337312,0.015626000000000008
DGKH-AKAP11,5.320025168536297,0.021081706932153388,0.06461800000000001
MIXL1-LIN9,2.9588102160444847,0.08541076822128357,0.00892500000000001
RNA5S14,0.5297774213387401,0.46670045119533143,0.015722
SCG3-LYSMD2,3.861006396543758,0.049420675976243555,0.06574400000000002
IL17RB-ACTR8,0.5190315136898308,0.4712551032869974,0.005479
AKR7A3-LOC100506730,2.0635308336021776,0.15086025653150925,0.019155000000000033
ABCG5-ABCG8,0.0,1.0,8.65E-4
AGER-PBX2,0.536473972706738,0.463897711314063,0.021461000000000008
NCALD-MIR5680,2.4596777408157737,0.11680274364766818,0.036400000000000016
TTI2-SNORD13,1.0533563274180704,0.3047353589056476,0.012728000000000003
SNAR-A6,0.029961991005387194,0.862576500802783,0.006508000000000014
ROM1-B3GAT3,0.0,1.0,5.77E-4
LAMTOR4-C7orf43,0.0,1.0,8.65E-4
UQCRHL-FLJ37453,14.750740665438842,1.226993171796753E-4,0.06835200000000002
DNAJC6,27.86662981250862,1.2997214082766106E-7,0.10291399999999995
OR56B4,1.898378418011457,0.16825993800072292,0.046931999999999974
RAB38,14.750740665438842,1.226993171796753E-4,0.04852500000000004
OR8B12-OR8A1,8.952444212515319,0.0027709858472768634,0.09619899999999998
LOC100128239-JAM3,8.889036133430762,0.002868881420476699,0.08502200000000004
LRP6-MANSC1,17.889813864403678,2.3407057856861258E-5,0.0822759999999999
ZNF664-FAM101A,18.45025672798261,1.7439733690061132E-5,0.09475800000000001
LINC00430-MIR4500HG,17.999764284198612,2.2093232514119876E-5,0.073859
GPR65,5.984754830826602,0.014430048241337312,0.03276299999999999
TCF12,27.86662981250862,1.2997214082766106E-7,0.06843500000000008
ITGAM,14.750740665438842,1.226993171796753E-4,0.09948100000000004
HYDIN,13.417087175381868,2.4934257565434326E-4,0.032624999999999994
CDYL2-PRCAT47,5.984754830826602,0.014430048241337312,0.045545
CRISPLD2-ZDHHC7,14.750740665438842,1.226993171796753E-4,0.06872300000000003
MYH3-SCO1,14.750740665438842,1.226993171796753E-4,0.08080699999999999
RBFOX3-MIR4739,19.6981521756177,9.068901432263132E-6,0.06420599999999999
TRAPPC8,14.750740665438842,1.226993171796753E-4,0.051024000000000014
LOC101927651,8.889036133430762,0.002868881420476699,0.07348899999999997
TCF3-ONECUT3,10.621680658767408,0.0011176941687487396,0.09687199999999996
ATCAY,17.36077212067979,3.091410730160504E-5,0.07547899999999999
ZNF536,14.750740665438842,1.226993171796753E-4,0.0686
MIR6800,3.60436575222871,0.05762804680048672,0.029795999999999996
TTC27,18.957097060364074,1.3369104660765352E-5,0.122562
MIR4430-RASGRP3,5.984754830826602,0.014430048241337312,0.05595300000000003
CD207-LINC01143,14.750740665438842,1.226993171796753E-4,0.080038
MGAT5,17.889813864403678,2.3407057856861258E-5,0.08228899999999995
LOC101927156,14.866323290804829,1.1540500781148655E-4,0.064714
NRP2,14.809684331824005,1.1892322516637854E-4,0.078843
ASIC4,12.075316276328222,5.109379515380041E-4,0.055624999999999925
IQCA1-ACKR3,14.750740665438842,1.226993171796753E-4,0.028986000000000012
CYYR1-ADAMTS1,23.19673618968189,1.4624532476137375E-6,0.087974
CDC42EP1,14.750740665438842,1.226993171796753E-4,0.07969499999999996
MIR128-2,7.875297339117135,0.005011463072028488,0.05411400000000001
ADGRG7-TFG,5.984754830826602,0.014430048241337312,0.031719
BBX,14.750740665438842,1.226993171796753E-4,0.06384899999999999
MIR3137,6.954967215899282,0.008358683076215012,0.072692
CPLX1,14.750740665438842,1.226993171796753E-4,0.046177000000000024
IPO11,14.750740665438842,1.226993171796753E-4,0.082262
SAR1B-SEC24A,9.303992853867074,0.002286549705343033,0.026129999999999987
ANKHD1-EIF4EBP3,25.29149742363474,4.928766260681172E-7,0.111138
FAXC,14.750740665438842,1.226993171796753E-4,0.061419
SGCE,8.889036133430762,0.002868881420476699,0.024716000000000002
MGAM,17.36077212067979,3.091410730160504E-5,0.05036499999999999
GALNT11,14.750740665438842,1.226993171796753E-4,0.03133399999999999
SMIM19,5.984754830826602,0.014430048241337312,0.02733800000000003
UBE2V2,14.809684331824005,1.1892322516637854E-4,0.047317
OSTF1-PCSK5,27.86662981250862,1.2997214082766106E-7,0.08411599999999997
IL13RA2-LRCH2,14.750740665438842,1.226993171796753E-4,0.057711999999999986
SLC25A24,11.586679221363665,6.642592449117579E-4,0.06292900000000001
ALX3,3.1629395915933842,0.07532743069871928,0.04952799999999996
SLAMF7,14.750740665438842,1.226993171796753E-4,0.04012200000000002
CENPL,12.64998824293763,3.7556803931615423E-4,0.045971
SERPINA2,12.505998124205481,4.056475691690542E-4,0.08706899999999995
DCUN1D3,5.984754830826602,0.014430048241337312,0.031484999999999985
ORAI3,7.1804023363581155,0.007370417766163095,0.025869000000000003
GGNBP2,14.809684331824005,1.1892322516637854E-4,0.045628
WNT3,14.809684331824005,1.1892322516637854E-4,0.08366299999999999
KISS1R-ARID3A,6.5388374403749765,0.010554429984024227,0.032047999999999965
LOC102724958,6.010285978970032,0.014222722267502763,0.077044
BSPH1,6.10785815867708,0.013458212505910838,0.054883000000000015
ITGA6-PDK1,7.604220527616355,0.005823183227972928,0.031060000000000004
WNT8A-NME5,10.102514235903898,0.0014806717685665882,0.07523200000000002
BTNL8,14.750740665438842,1.226993171796753E-4,0.06805
LOC100506188-PRIM2,5.984754830826602,0.014430048241337312,0.036607
CYCS-C7orf31,2.9588102160444847,0.08541076822128357,0.03914699999999999
ZBED6CL,4.445802156010693,0.03498714997997954,0.027037000000000005
SLC52A2,2.9588102160444847,0.08541076822128357,0.03487699999999999
FTHL17-DMD,8.889036133430762,0.002868881420476699,0.03469800000000001
ST6GALNAC5-PIGK,5.984754830826602,0.014430048241337312,0.06669199999999997
KRT6A,19.6981521756177,9.068901432263132E-6,0.021199999999999997
PEX16,14.750740665438842,1.226993171796753E-4,0.03627799999999998
MIR6756,8.889036133430762,0.002868881420476699,0.05066699999999991
MAN2C1,19.6981521756177,9.068901432263132E-6,0.04660300000000006
WIZ,14.750740665438842,1.226993171796753E-4,0.04407699999999998
ZNF227-ZNF233,8.889036133430762,0.002868881420476699,0.027256000000000002
ECE2-PSMD2,1.821295585346929,0.17715913705435404,0.031512999999999985
OR51B5-UBQLN3,3.8421824867554535,0.04997842558757182,0.025786999999999997
RNY3,5.984754830826602,0.014430048241337312,0.05751899999999999
GPAA1,4.277622123214089,0.038617337361321225,0.025841999999999997
ANO9-PTDSS2,8.889036133430762,0.002868881420476699,0.060209999999999986
LIPH-SENP2,5.984754830826602,0.014430048241337312,0.049734
GSE1-GINS2,0.6775795452269213,0.41042144705056316,0.02622599999999997
MIR4523,14.750740665438842,1.226993171796753E-4,0.04888300000000004
PAPOLB,3.1629395915933842,0.07532743069871928,0.026926000000000005
MIR5090,5.984754830826602,0.014430048241337312,0.055006
MIR4479,5.984754830826602,0.014430048241337312,0.03384699999999996
DHRS7C-GSG1L2,5.984754830826602,0.014430048241337312,0.055624999999999925
EPHX3,11.586679221363665,6.642592449117579E-4,0.023109999999999964
HOXA2-HOXA3,2.1531023154895856,0.1422821385400035,0.030291000000000068
ZNF394-ZKSCAN5,2.9588102160444847,0.08541076822128357,0.027572
AWAT1,5.858074365518178,0.015505748980460865,0.04374700000000001
USP1-DOCK7,14.809684331824005,1.1892322516637854E-4,0.04787999999999998
SLC22A20-POLA2,5.276888451873272,0.021610334331984116,0.03744400000000003
UQCRBP1,2.9588102160444847,0.08541076822128357,0.030797999999999992
ZNF701-ZNF137P,1.0533563274180704,0.3047353589056476,0.026692999999999967
ST7-AS1,8.357861877234601,0.00384022161698383,0.07823899999999998
CNDP2-CNDP1,3.1629395915933842,0.07532743069871928,0.02699499999999999
TMEM126A-CREBZF,4.277622123214089,0.038617337361321225,0.020226
RNA5S16,0.5297774213387401,0.46670045119533143,0.015722
ATN1-C12orf57,8.889036133430762,0.002868881420476699,0.0076489999999999995
PSMC1-NRDE2,2.6261257374090063,0.10511792857960345,0.04097400000000001
KCTD6-ACOX2,5.984754830826602,0.014430048241337312,0.044611999999999985
C4BPB-C4BPA,2.110357910455732,0.14630509560002913,0.018796999999999994
ACTR8-SELK,11.586679221363665,6.642592449117579E-4,0.011040000000000001
KRTAP9-6,5.984754830826602,0.014430048241337312,0.03673000000000001
SNAR-A8,0.029961991005387194,0.862576500802783,0.006508000000000014
GNB1-CALML6,10.621680658767447,0.0011176941687487396,0.07100300000000004
LOC101929181-FBXO2,9.54030940545841,0.0020100785566907753,0.08938800000000002
HFM1-CDC7,15.023348123154651,1.0618925207916963E-4,0.08675200000000005
LENEP-ZBTB7B,5.984754830826602,0.014430048241337312,0.008376000000000001
LYST,14.750740665438842,1.226993171796753E-4,0.0776619999999999
AKIP1,11.586679221363665,6.642592449117579E-4,0.03741699999999998
RRAS2,11.586679221363665,6.642592449117579E-4,0.04284099999999999
TRIM51,1.819388910733525,0.17738603359697414,0.036524
RAB39A-CUL5,14.750740665438842,1.226993171796753E-4,0.05304299999999995
LOC102724301,14.750740665438842,1.226993171796753E-4,0.03431300000000004
KIAA1551,19.6981521756177,9.068901432263132E-6,0.055033000000000026
NUAK1-CKAP4,14.750740665438842,1.226993171796753E-4,0.062558
BIVM,14.750740665438842,1.226993171796753E-4,0.05149199999999998
MEIS2,14.750740665438842,1.226993171796753E-4,0.12320800000000004
WDR72,14.750740665438842,1.226993171796753E-4,0.04800400000000005
SIN3A-PTPN9,2.9588102160444847,0.08541076822128357,0.031457999999999986
CIITA,14.750740665438842,1.226993171796753E-4,0.06645800000000002
CLN3,6.786393352351454,0.00918553036632086,0.04646499999999998
PKD1L2,17.360772120680252,3.091410730160504E-5,0.10869399999999996
BCAS3,17.999764284198612,2.2093232514119876E-5,0.06854499999999997
CRAT40,4.102460157857242,0.0428208622689934,0.03575499999999998
LDLR,14.809684331824005,1.1892322516637854E-4,0.06807799999999997
NLRP12-MYADM,14.750740665438842,1.226993171796753E-4,0.09015699999999999
DUSP2-STARD7,16.01028763546898,6.299922337582586E-5,0.04181099999999999
SP140,14.809684331824005,1.1892322516637854E-4,0.040356
LOC388813-NRIP1,14.750740665438842,1.226993171796753E-4,0.09352100000000002
MMP11,2.9588102160444847,0.08541076822128357,0.023727000000000054
DNAH1,14.750740665438842,1.226993171796753E-4,0.073791
ANKRD17-ALB,14.750740665438842,1.226993171796753E-4,0.06447999999999998
C5orf17-CDH10,14.750740665438842,1.226993171796753E-4,0.08433500000000005
MIR449C,3.7609166980441637,0.052463808346527196,0.05820500000000006
HOMER1,14.750740665438842,1.226993171796753E-4,0.053180000000000005
LINC00992,17.65703697934181,2.6453472845799908E-5,0.08102700000000002
PCDHA8,25.29149742363474,4.928766260681172E-7,0.10902400000000001
CD74,9.512165039502502,0.0020411419691761523,0.059455000000000036
ITK,14.750740665438842,1.226993171796753E-4,0.059647000000000006
KIF6,14.750740665438842,1.226993171796753E-4,0.12344100000000002
CYP39A1,17.36077212067979,3.091410730160504E-5,0.090913
TFAP2B-PKHD1,36.93403265755922,1.2219431022586491E-9,0.06211800000000001
SCRN1-FKBP14,5.984754830826602,0.014430048241337312,0.03475299999999999
NPSR1,14.750740665438842,1.226993171796753E-4,0.07850000000000001
SLC26A3,14.750740665438842,1.226993171796753E-4,0.080038
BRINP1-LINC01613,20.7502012949364,5.232607854455118E-6,0.09056999999999993
RNU6ATAC-RXRA,17.198289887593077,3.3673934789812954E-5,0.10314699999999999
USP51-FOXR2,14.750740665438842,1.226993171796753E-4,0.03471200000000002
FRMPD3,14.750740665438842,1.226993171796753E-4,0.076688
GRIA3,14.750740665438842,1.226993171796753E-4,0.12011899999999998
PHF13,5.03471143606919,0.024844225389582197,0.04056100000000007
PLOD1,13.417087175381868,2.4934257565434326E-4,0.04159099999999999
C1orf234,14.750740665438842,1.226993171796753E-4,0.015310000000000004
KCNC4-LOC440600,7.604220527616355,0.005823183227972928,0.06111699999999998
PRDX6,4.996129285114081,0.02540407110854348,0.04649300000000001
GALNT8-KCNA6,3.8628246517538884,0.049367150659435644,0.05028300000000001
SOX5-LINC00477,4.478337177110459,0.03432710349168333,0.054621
LOC100190940,20.7502012949364,5.232607854455118E-6,0.07307600000000003
LINC00637-C14orf2,25.29149742363474,4.928766260681172E-7,0.061048000000000005
RAP1GAP2-OR1D5,8.889036133430762,0.002868881420476699,0.05117499999999997
SOX15,4.764116198706311,0.02905897497458343,0.071237
KIF18B-C1QL1,5.984754830826602,0.014430048241337312,0.03883199999999998
PTPN2,14.809684331824005,1.1892322516637854E-4,0.045752000000000015
LRRC2-TDGF1,4.600445983021471,0.031963640201782995,0.019977999999999996
ZGRF1,5.984754830826602,0.014430048241337312,0.07454499999999997
ZNF330,14.750740665438842,1.226993171796753E-4,0.017082
SREK1IP1,8.889036133430762,0.002868881420476699,0.07374899999999995
RPL7L1,7.609203122669865,0.00580711415441959,0.08565399999999998
FAM49B-ASAP1,14.079355524097185,1.7525685267116842E-4,0.09475800000000001
MSTO1-YY1AP1,21.143917332699036,4.2605138871332215E-6,0.041398999999999964
UEVLD-SPTY2D1-AS1,8.889036133430762,0.002868881420476699,0.06823000000000001
RAB5B,14.750740665438842,1.226993171796753E-4,0.040657
TPRKB-DUSP11,14.750740665438842,1.226993171796753E-4,0.08925200000000005
LIPT1,8.889036133430762,0.002868881420476699,0.02888999999999997
LINCR-0001,13.475599415295505,2.4168596799378772E-4,0.04512000000000001
DAB1-AS1,8.889036133430762,0.002868881420476699,0.055445999999999995
SLC41A1-PM20D1,4.277622123214089,0.038617337361321225,0.026363000000000025
CFAP73,3.5380417897612526,0.05997622955971771,0.016409
CCDC62-HIP1R,14.750740665438842,1.226993171796753E-4,0.036909000000000004
MIR3168-KBTBD6,5.984754830826602,0.014430048241337312,0.06512600000000002
ZNF781,14.809684331824005,1.1892322516637854E-4,0.100194
LINC01176-NOD1,3.9285171317483774,0.047473787980385596,0.03983300000000001
C9orf47,14.809684331824005,1.1892322516637854E-4,0.072293
RPL35,8.891967426218919,0.0028642792972239928,0.06840799999999997
FAN1,14.750740665438842,1.226993171796753E-4,0.07275999999999999
MAT2B,8.889036133430762,0.002868881420476699,0.05670900000000001
COL19A1-COL9A1,5.984754830826602,0.014430048241337312,0.03592000000000001
CCDC30-PPIH,2.511568283164007,0.11301341420973243,0.04624600000000001
GPR4-EML2,7.1804023363581155,0.007370417766163095,0.05972999999999998
SNORD136,5.5427548287078,0.01855734784229468,0.076824
IGFL4,8.646557385985412,0.0032767991962210363,0.04444699999999999
GPSM3,14.750740665438842,1.226993171796753E-4,0.02661100000000005
