object_id	entrez_id
-691183884	677845
-219643398	677846
-1761421368	677847
-1034406510	677848
-1797011122	677849
-297247463	677850
-1426395	677882
-576426319	677885
-1014549094	678655
6041	23397
-442358087	23397
-2057694244	23397
-1556773802	642846
437	3760
311	3760
-893633645	3760
467	3932
-758467071	406913
-1420997551	406913
-1909739373	406913
-516250703	1066
-1667436800	1066
-255654770	388605
-888684544	119749
2508	4233
-543631601	56109
-2086517231	10482
4455	1281
-89657958	79660
-618834668	10951
-2048471997	10951
-429633548	2530
642	10266
-1349816355	10266
-1180896501	140870
-1943054391	343702
-1885709914	55065
-1649597113	6791
8060	3730
-1231840669	386683
-794232997	84684
-289055622	664615
-2075677295	664615
-2134546573	664615
-581545438	406970
-1398350576	406970
-2106557018	406970
-1567883634	5564
-1586153997	5564
-820022997	158931
-1154772652	54033
-52221814	7608
-596761954	9646
-1022880963	9646
-1157702011	400629
6123	6663
-889720072	390956
-482838794	1001
2453	60681
2149	5333
-918282736	5333
-2021153139	11174
168	8453
-952296893	8453
-1773171373	8065
-1922618325	8065
-2074130825	8065
-1743307247	826
8137	3108
490	3108
-1871176303	3108
-1053091171	4154
-314466785	11022
-550154076	1357
-2062710432	1357
-1417428697	493829
-986285587	400934
-320067396	1798
-133613172	572558
-1117182334	83657
-1417515310	83657
-1839800860	83657
-915447772	149643
-1032062479	56099
-1135459082	5558
-2118619692	5558
-2063938435	653464
-1858222357	401093
-1794450013	5026
-2105637931	84649
-261791714	439911
-1033466723	389293
-779814787	404552
-146483058	1773
-166000707	3963
-1102193517	245939
-327329308	5720
-1153721135	5720
-554964490	3508
4133	11069
-1989684147	29894
-524205314	643650
-196292160	2038
-1918456091	284069
-1195877128	9098
-616333672	399665
-32817679	29927
-1506146999	29927
-2103372434	29927
-24918862	388610
-771187	921
-1126105727	10371
9176	9846
327	9846
4337	3660
-146488466	80174
-487577381	93986
-2037289890	93986
-1039824805	10762
-1438105186	10762
-384759750	2719
-36342353	400658
-739351013	6786
7041	923
-504577491	1912
-875132325	1912
-33497453	5202
-1382152066	5202
-372997109	770
-1486009588	441024
-1000320954	29843
-23864104	8731
-1213348514	139562
-602914810	56141
-1093781961	57418
-1715936563	399888
-302455892	139322
-1646030415	347365
-118989271	388327
1032	4988
2761	4988
1026283	8216
-1112051066	641293
123420463	26782
-920272172	26782
-347966360	646766
9264	390874
2425	50649
-469916006	4324
-638367992	504180
6209	5947
-85273767	8329
994	8329
-893661769	8329
-1195462374	8329
4454	3047
-508002992	3047
-227199542	3047
-1087300616	3047
-291523137	9125
-749488753	22876
-270336935	574413
-811323340	574413
-734091194	574413
-2030322311	2817
-1504226264	646962
-1168393330	163175
-536567340	407049
-557674646	407049
-950996754	407049
-1476115898	407049
-46202917	2196
-1226099507	390407
-1416364762	114036
6040	10388
-1531340329	10388
9207	5291
2037	5291
9238	5471
-1881148796	644815
-922890991	9718
-1820179080	3033
-532657102	2590
1034	4621
-705731855	4621
-1728178676	4621
-533354191	8906
-461926740	8906
-1732815556	8906
-1493273954	157724
-806266520	55324
-529440757	2520
-769744027	2520
-1373235497	2520
-1423337737	2520
-1523852483	2520
-1807204162	2520
903	805
-708996035	161823
-301213265	8045
-1355034360	392465
-2114922737	10168
9016	3550
-125905600	9573
-437348068	401827
-1461358065	57047
-1320013633	57537
831	112
-466598298	112
-354529917	9053
-1531086683	4496
-1174093800	642658
-550131379	440695
-1116425976	400757
-57882530	8369
-173643246	100132354
-308417975	100132356
1056	255725
-2144652486	255725
-1529615482	10251
-591237446	2306
-336662040	10477
-1300611974	407043
-1494328686	407043
-1796313989	407043
-1916138038	407043
-1428290137	401115
-1407507904	85478
6159	3037
340	3037
-240670574	79165
-1662911486	57679
1012	3799
-1861304689	3799
-1743728808	646024
4475	8519
-549371245	2342
2237	2342
1038	1135
-1018041093	1135
-1353116473	1135
-218647038	8153
-1333193672	440184
4117	10188
-16810210	55089
-1772281588	56978
-1918271421	541468
-1052338796	388011
-965756355	389791
-1498093847	3881
-1663677663	112464
-1662242609	10952
-2103372434	10952
-105589350	6056
-800091077	6056
-1628834260	6056
-881640180	653458
-1249866311	387103
-7077479	283011
-568395356	64222
-727078339	7782
-1503054351	26762
-1261722983	129790
-2062079617	1365
-1398114134	58538
-1516497356	406985
-1744870309	406985
-1889133824	406985
-1406072800	474343
-1267671870	29098
-2085270172	646999
-1195108453	10600
-584375700	23630
-1142256279	1917
-1228163210	1917
-616444191	1108
142	1108
-959217306	1108
-725121993	388677
-1182373579	613227
2299	9868
-1869566777	9868
-712339229	11177
-84318442	51441
1059	4791
522	4791
-70260209	4791
-830941676	4791
-1163518673	4791
-1967739640	4791
-929539743	6003
6155	8651
-1037778656	400555
1177	10490
-559325860	1350
-1928618993	1350
-288022979	406961
-259601329	406961
-1891188368	406961
-634532989	6424
-1825853039	5987
-936809665	9462
-1865902445	10715
-892229098	6847
-136430412	442868
-2096673676	644767
457	3972
-1412166576	3972
-938837405	6925
-717810997	6318
-806659720	5967
-889169536	25830
9229	8836
-105878075	401135
-1994773509	7539
-540883379	10261
-1046218185	51206
-403109008	56834
-664185236	23450
-1450924193	23450
-2089145075	23450
-485262322	8781
-200477138	1060
-1708509932	666
-1226043667	55714
-1560119394	7701
-1312962637	10139
-1641310450	374500
-1308448050	155184
4438	5087
4262	5087
-198641402	5087
-17666243	5087
-1046664811	5087
-1696546781	5087
6193	3570
411	3570
-1888693657	3570
-834865268	54715
-429937263	827
1056	401667
-2144024535	401667
-1132647632	388698
-393857534	8538
-648389943	100132707
-103162775	100132708
-393056193	100133091
-1060645121	100133093
-1230052612	100133093
-1824807850	100133093
-2092452971	100133093
-1209551686	100329167
-1401723617	100379571
-543891174	100381270
-941586905	386685
-349136032	3908
-639396389	3908
-1493535792	3908
-1927134670	3908
-555808842	503582
-243977107	125050
-1497907718	23162
-1132509936	401097
-1638214939	28982
-1697206739	503639
-26465289	388272
-2095992357	23732
9204	4794
366	4794
-1360866065	389289
-2034441582	117154
-1527957033	345079
-980472674	150197
-1683959967	442865
-403668126	643549
-1001418696	339799
-183753177	644444
6025	6539
1056	81168
-757912168	81168
-1492220040	164118
-707930036	51286
-1838257724	644165
2285	7094
-1908395154	7094
-642314147	10869
-1710092718	222
-1385088521	29948
-1574189503	6568
-764047010	440567
-1290127374	10844
667	10112
-950070407	284086
-1105692030	6123
-1106691399	164153
-282041839	406940
-1199512	406940
-1799879100	406940
-1461018326	7398
-1077116676	23583
-2104968102	9914
-1942919051	100652781
-952404872	5193
-162235482	171586
1104	25865
-1741498715	25865
-96372135	1503
8189	9607
-1210876134	407
694	6532
1056	442191
-2021980444	442191
-488223517	440078
-1787815786	162968
-2146669552	126792
-122947079	389203
-760400454	23568
-1032737399	3301
-1024571821	10713
-1103041106	542767
-1705099256	125704
-420953153	503645
-1342434509	7789
8149	211
-1421621329	653147
-1266954301	375611
-1087090178	124149
-1411863313	144404
-787304949	8620
-1363421463	8620
-1930195474	387638
2137	142
4426	7716
-450097618	407006
-656431673	407006
-1008548630	407006
-1996973695	80142
-1334174278	387032
-215823797	50509
-794110683	50509
-402114739	63925
-1141123803	394261
-570925750	2495
-993026048	2495
6305	1562
-301195422	9069
-2043978136	11321
-25510001	84168
-1626786839	56942
-396403803	8669
2070	8669
-1837668890	1149
-100852200	647115
-292061258	407029
-399746751	407029
-1057356741	407029
5929	1603
-1058171734	1603
-309917936	9830
-75110962	400752
-1235820679	441151
6284	5948
-1924349355	643896
-929114726	10113
-1157572848	166
-498240823	56996
-903327903	7515
-333949783	3421
-1691510966	3421
-424332001	2639
-1397482560	51143
-1761559427	51143
-1839800860	51143
-695328216	245802
-1492433996	7345
-629338301	283440
-1279294830	10501
-1125580601	441272
-659102008	400668
-1512126645	9913
-1826615639	825
-2121185321	9295
-544011927	6705
-223073012	6335
-490802387	127700
-394211692	653486
-1160829139	100130717
-1612607921	100130742
-1090087418	100130417
-1086199590	100130418
-1160566195	100130502
-367718063	100130507
-127208718	100187716
-393186617	100187716
-1413194846	100187716
1056	729759
-47290774	729759
-1609062597	729767
-519681451	729830
-184153112	400965
-1462090134	729857
-2090366393	729860
-94171294	729873
-1078083793	729920
-1245811751	100130449
-628757007	100130238
-1990050743	100288864
-52157969	389177
-1660723901	100130249
-71459963	100130557
-1883784986	100130561
-2147364453	100130856
-1592122280	100130264
-1092433691	100130581
-1394002551	100130597
-477559687	100130889
-1879967484	100130892
-620958725	100130302
-1380847394	645104
294	10287
-1067901826	135644
-821417085	64983
-1914845502	64983
-1801761402	81624
-1388810057	339390
2534	8894
-871425854	8894
-62986008	54963
-1145006550	84681
-104059755	442901
-1478392284	442901
-1716585552	442901
-140929516	406964
-1665395671	406964
-1749048735	406964
-2146832742	28962
342	9759
-1140757519	9759
-1643280137	10797
1082	84988
-1926577110	84988
-781961075	399827
-5358582	7230
-1987500044	7230
-2025899901	25814
2829	2888
-894770558	5634
-978733335	5634
-482779264	441666
-19501965	10902
-762123282	10902
-1444073104	11339
8059	2312
-224293578	822
-1712574473	401258
-367655470	387569
-1420967329	23412
6294	3175
-1857342662	55559
-1892255456	414062
6283	23493
4446	4481
-824899775	400657
-850044453	388007
-15291500	55521
499	4313
-649208826	4313
-1375019868	728024
-1008126839	728036
-2063740668	728039
-1008126839	728042
-2060678140	728047
-1008126839	728049
-1008126839	728062
-2035301335	728695
-550231692	728705
-451078686	728712
-242613194	728723
-1266141439	100288801
-1106576243	728730
-1635452814	728746
-347947918	728747
-1741599854	728748
-782727440	728752
-550612055	100130322
-1381177665	401157
-835369957	100130331
-989488402	100130873
-1754697771	100130876
-2045101481	100287301
-1630043677	100130361
-1539805286	100130386
-1205118157	8755
6001	8732
-474197448	9185
-134241404	136541
-723872327	5932
-1034819845	389690
-1359523651	6563
-1127775519	346562
-1756619790	203076
-804293102	441459
-1107632601	24137
-418692572	26798
-260816786	26798
-573444598	574501
-792793858	574501
-1816808115	574501
-1539844464	22927
-1270130438	51114
994	3013
-881929042	3013
-1195462374	3013
-1537295144	236
-1764166241	4438
6232	6477
-1262372759	6477
-1641510957	441869
-1208721659	613266
-563594221	574476
-975672316	574476
-1101114638	574476
-402737834	26826
-1170432743	26826
-1137647918	343505
-1033785555	574473
-1541361009	574473
-1317916229	8309
2489	3556
-105589350	6055
-800091077	6055
-1628834260	6055
-927272782	115361
2375	2887
-1415747167	3185
-605217952	10969
-200349304	8356
-728407048	8356
818	7471
-916395570	7471
4363	2624
-1275452011	402481
-1928986739	9829
-1976519290	390732
8190	337
-367353310	337
-537992885	645369
4030	6025
-800091077	6025
-1684133468	6025
-1845642587	645073
-322300304	442915
-152907582	442915
-1382636495	442915
-1687911864	57167
-1050672077	2702
-1650943453	7841
-1262738279	79084
-1516504867	6760
-846660586	7038
-801504698	58504
-211391327	9947
2267	4314
4331	4782
-1723869194	4782
-380929558	3397
-82508165	633
-232878490	633
-1619526531	401551
-800091077	6171
-1826570351	6171
3031	23557
-1193940956	1540
-555934559	377677
-1186231371	51733
9158	3551
385	3551
6163	7071
-452737456	7071
-1438968439	411
-523982575	8566
1038	1138
-1018041093	1138
-1393661771	1138
-81740248	6741
-47383328	128864
-428728082	23564
-553683091	6728
-410158492	6728
-145900010	10718
-354735234	7753
-164760239	83889
-562050112	64409
-1073189111	8721
-726786932	6421
-1717895765	51297
8139	3111
490	3111
-1871176303	3111
-385671663	100286938
-442130593	342667
-49333952	646174
-308768785	4722
-1775602394	4722
-105679143	51704
-288362723	574504
-457702283	574504
-2137265078	574504
-526375616	80351
-1438105186	79023
-1820245694	79023
-29546025	100272228
-262866310	100130691
-581084025	100130148
-2074306781	100131060
-679880161	100130934
-1551163714	100130958
-815740368	100131096
-1095332818	100131101
-996821884	100131107
-687565859	728758
-390099650	728773
-47899573	728774
-1302550619	728780
-1014942229	728788
-2134351818	728798
-1563323123	728819
-2034145809	728825
-1934358754	728833
-1126696670	205655
-1087199080	100130987
-1214000096	100131017
-1362254883	100287879
-1711810773	100131131
-1312175991	100132121
-837543395	100133991
-300680063	100131492
-676886371	100131496
-533776318	100131508
-1262188062	100132163
-101502173	100132169
-1432176616	100132510
-1042400219	100287225
-531369045	684959
-726715001	8555
-1520652188	114757
-2140805551	53904
-990901863	408263
-1406054846	388630
-481930102	574483
-750141681	574483
-1129987155	574483
249	2066
-387680613	2066
-1193577714	2066
1056	390431
-454548970	390431
-1889033349	7239
-1987500044	7239
-474862694	79157
-370324754	401494
-456171504	7203
-941035402	7203
2985	6590
892	9181
8232	1907
-1559955222	474151
-143340540	2686
-678211214	8404
1009	2900
977	2900
-348388319	2900
38	29945
-727733874	29945
-1436005052	29945
-1851601120	29945
-2121747128	5862
-1727409365	734
-1963243604	4332
-1102313514	1876
-277876449	65266
-1236229124	84658
-1452321234	399979
-1794775992	56344
4021	3360
1951484797	3360
1128	3360
-207937490	653440
4480	6476
-1223289949	2001
-1073820759	642612
-1949013548	9084
-1651610549	2121
-1437817266	9620
-2042412340	1646
-380012842	8698
2804	8698
2778	8698
8029	6571
-1476716802	9360
-1295902480	441168
295655091	5031
2796	5031
-109909169	2568
290	2568
-18233574	644076
-617167035	83658
-1117182334	83658
-1839800860	83658
-2133630197	645249
8069	7143
-1318867918	831
-897579150	23729
-450236181	2920
-220883519	7257
-1245629592	7257
893	6337
-1714770585	6337
-413911575	55764
-885331357	407052
-821846431	407052
-1224145998	407052
-2015297458	326625
-1886060123	729025
-298074884	729040
-1030451329	729057
-2121209545	729082
-292996581	729085
-166582779	729086
-343747670	729096
-15531139	729121
-1957834354	440689
-437483543	729156
-1853280156	728215
-171545803	728224
-1177920666	728233
-1892579972	728239
-1340367212	728262
-2043563397	728264
-1460134989	728269
-1425107380	728276
-2007277498	728294
-1205329722	728323
752	728340
-976132464	728340
-1318129725	728340
-1852201926	728340
-935913861	728343
3018	728358
-1711254683	728358
-1450684719	100132911
-1034283487	100132916
-1060645121	100132929
-1230052612	100132929
-1824807850	100132929
-2092452971	100132929
-46237281	100133267
-1464647280	100288413
-1815901120	100133669
-722291679	100133284
-847322953	100131150
-1965598515	100131551
-86782849	100131561
-757386112	100132565
-760649616	100132967
-663305748	100132973
-560990241	100289087
8197	859
-1951189263	647174
2259	4953
-1497834688	2135
-8245775	440867
-2107797593	494119
-1578680413	389118
-548762356	574480
-408117340	574480
-1293493796	574480
-1218537383	27445
-564071757	441239
-662733181	89778
-151696783	114898
-51737443	26825
-405386533	3005
2215	3005
-556238094	3609
-1540684667	3609
9213	5836
1089	5836
-1777667646	645
-1062580781	8912
-1938569706	8912
-2034136786	8912
-1881630366	390
-1166600746	654483
-1035874991	26797
2940	2114
-1193216337	2114
1056	10798
-848532533	10798
-610525438	23581
-1770251787	54089
-1747758815	574500
-1976213000	574500
-1060645121	644054
-1230052612	644054
-1824807850	644054
-2092452971	644054
-2014120737	100616128
-125738668	100616129
-519289986	100616131
-1911415647	100616131
-721258041	100616132
-1481501412	100616132
-1967367273	100616132
-1035427940	100616133
-378929682	100616134
-1280861749	100616134
-2023073026	100616134
-40308723	100616135
-1271968824	100616136
-403713568	100616137
-1451355774	100616138
-754763535	100616139
-1192091166	100616140
-1718919012	100616140
-1913459506	100616141
-999479950	100616142
-1430638060	100616143
-1607739328	100616143
-1560646720	100616143
-833704119	100616144
-607159472	100616145
-646706545	100616145
-769554157	100616145
-736870845	100616146
-758447432	100616146
-505813213	100616147
-765669243	100616148
-1346276047	100616148
-1889571581	100616149
-746929301	100616150
-1858194018	100616150
-295765389	100616151
-262685227	100616152
-90498844	100616153
-1005235260	100616155
-1375180437	100616156
-759008638	100616157
-1111659872	100616158
-1965347695	100616159
-55264070	100616161
-865947390	100616161
-2065931174	100616161
-53601550	100616163
-980051437	100616164
-1310302796	100616165
-895608177	100616166
-1244249020	100616166
-1786433391	100616166
-2101294026	100616167
-1132392035	100616169
-1385829513	100616170
-1861196908	100616170
-595808636	100616171
-1732276310	100616171
-1631051625	100616172
-49468903	100616173
-450859555	100616173
-1941601420	100133308
-329432094	100133311
-449950046	100131187
-200482949	100131581
-6516559	100132247
-53704065	100132247
-1905542115	100132249
-341935007	100132596
-1056173484	100132978
-1630043677	100132994
-199724990	4291
-824085228	404037
-1524360500	10884
-1874327990	10884
-61773324	196541
6387	3852
-908128706	3852
7004	1947
960	1947
-1226757078	50486
-160525597	64376
-938095071	404266
-1788026076	389874
-641823634	7565
2752	114884
-2070165536	114884
-1846788914	642980
-848075831	10345
2335	4049
-1254567807	229
1010	4986
2761	4986
369	3384
-17245605	255324
-1621485619	391123
-779974732	23536
-632386479	414328
-242975332	474381
-980191017	50617
-1788355075	50617
-1945390773	50617
-1914183290	50617
-901529068	6405
-1378606862	50506
-587285128	440600
-1404987999	3273
-818274951	60437
-926014525	4751
-213854586	388514
-1396341171	132
-987807697	387129
-46888421	388115
2566	2963
-1122182975	2963
-168387750	400941
-1765924653	414318
-89182201	2117
-2001324825	440482
358	3320
-958365267	3320
-1086552964	51491
-781715883	4144
-2123133436	1519
-1084843080	427
-1314385698	219479
-1737164758	4838
-649911803	388533
-770377360	54112
-2037572821	388341
-1174712536	9589
1064	1032
-90493100	51132
-401393663	647979
-203315556	643837
2781	2918
-1365172726	2918
-1296195180	55737
-1463549734	8479
410	3569
-374780307	664614
-1784095645	664614
-2043822146	664614
4451	3263
1033	1133
2788	1133
2758	1133
-1743596137	1133
5770	641371
-1432998716	23321
-1104905553	84660
-563837199	646014
-865775945	406987
-1080419291	406987
-1457649986	406987
2217	26279
-1955479098	26279
-1851283233	286453
-633389813	66002
-495907012	10633
-701633493	84832
-230808057	406983
-1019459846	406983
-1098873187	406983
8179	3099
2203	7204
-1558171715	404550
-1520883276	10721
-1419267030	8178
-452737456	8462
-1074455434	8462
2237	2339
2236	2339
-1970386462	2339
-1405398916	56952
-8164953	84279
-1180570658	8195
-1997093585	6323
-981206691	284230
-844863421	644
3025	320
-817420642	3268
-1399574704	4241
-371060056	6368
4032	55703
-1095016618	55703
-1789945587	339123
2182	2308
-1388334275	9482
-452407616	406886
-63651422	406886
-1627833259	406886
-571397232	27230
-1695300985	100170765
-1911184982	100170841
-1110982189	100131193
-660501523	100131205
-669038811	100131211
-956023468	100131213
-1921302400	100132272
-208809340	100287362
-954902899	100287366
-1602722688	730811
-301389788	728554
-928708975	728568
-1964666094	728577
-872749388	728591
-1679619917	728606
-832745950	728609
-132932655	728611
-636199595	728613
-1456037207	728619
-1657375366	728621
-1654951004	728635
-851713246	728637
-1673477154	728642
-476673042	728643
-966433056	728655
-2034725172	728656
-1787447275	728661
-1615026895	729739
-1870168842	729747
-1346796350	729756
-1027470121	653784
-853677344	9274
-1270406476	64343
2394	1432
-2140240404	1432
-1175074008	23670
-1691741560	260429
-1784040888	11116
-470964749	55603
9139	6462
-1579048763	4673
-73252997	9886
-705001517	51343
-1436005052	51343
-1374281536	81551
-1032481696	440854
-854653912	574033
-1051763071	574033
-1541243975	574033
-1179760728	401589
-315812401	1549
-501092186	10473
651	6001
-1345695314	392636
-1706061139	497634
-1353717939	1013
-1626848022	63976
-961226172	2319
-1384283659	10659
-2027996216	441362
-142184834	10457
-381751145	414236
9064	52
2269	4738
-1816713599	140738
-243837070	1535
2110	1535
-1348298110	1535
-1578069824	1535
-1829577397	1535
-1833373407	1535
-1540471460	4681
-1261178728	23312
1056	401993
-213287663	401993
-1092872910	6326
-1067276206	9113
9231	1431
-686021256	9324
-1896483007	9324
-1105476061	23786
6338	3817
-2010951869	3817
-481268100	9582
-873342355	9582
8199	490
-1181064774	1075
-1009401006	56956
-1598070043	3805
2789	729230
2761	729230
-1978633254	729230
-1261311908	729233
-1425587472	729233
-1861637367	729233
-1934520277	729233
-2033445856	729233
-454137047	729234
-1261311908	729240
-1425587472	729240
-1861637367	729240
-1934520277	729240
-2033445856	729240
-1261311908	729246
-1425587472	729246
-1861637367	729246
-1934520277	729246
-2033445856	729246
-1261311908	729250
-1425587472	729250
-1861637367	729250
-1934520277	729250
-2033445856	729250
-2126861616	729262
-226794355	729264
-1647175012	729275
-106899573	729288
-1990808851	729305
9118	100132285
8044	100132285
-1637164229	100132285
-330711201	100132288
-1843954400	375690
-604570628	100133036
-233856059	100131244
-755151347	100131261
-1017230034	100287898
786	100287932
-634177646	100287932
-246435214	100132319
-1221781513	100131654
-336781045	100132074
-109579178	5152
-695041192	5152
-1777563963	100132341
-427770501	727896
-1509619741	727897
-731317440	727910
-1664655032	727924
-1167880073	727936
-2053078471	727956
-61312523	727957
-225312228	9087
-1250489270	9087
-1428907892	1409
-935722077	642987
-1589422224	140685
-1033468149	957
-1023529987	9145
-1102790535	83903
2906	51703
-1263232860	51703
-1020064541	441161
-1228416667	22859
-1466216979	6392
-1634315161	6392
-1955796519	51012
1056	390538
-1093631235	390538
1056	135946
-6391188	135946
-1377162780	641808
4032	5440
-365203860	5440
-6240689	5440
-436149531	5440
-1074009343	56954
-1677931756	644096
-563122664	11149
-371056190	10217
-489474935	140706
-1856391919	407007
-1949329293	407007
-2013723780	407007
-1809587907	23122
-132547435	57369
6143	10999
-1178405478	7978
-7468224	719
2761	719
-148159545	55911
-1469196688	387104
-1825899914	2845
1056	219858
-1448705364	219858
-231604968	471
2177	1973
-639630225	1973
-114486301	6938
-886050910	7087
-329396990	1306
6003	463
-455650888	284232
-870802519	400499
170	1558
4632	387281
491	100507436
-806366561	8832
3041	56548
-21838991	56548
-130806076	54088
2260	3310
-1676922162	3310
-1609527097	27201
1063	1031
-142830352	518
-1085430828	518
-1267474505	518
-2020007960	518
-1748862589	646864
-526279793	29780
1056	120796
-469731172	120796
-1108098153	440561
-816201942	4924
-534695035	389668
-1199595718	8629
-478386654	4811
7039	1489
811	3791
-1696676802	6450
-1052944119	7799
-360930531	92737
-1584387066	8622
6125	3670
-536124044	402
-1000719535	11167
-863672756	653190
-1687307668	3849
653	85397
-1741884698	644766
-1386039543	439951
-10351273	653437
-742704859	9229
-808668047	79646
-1198937382	27030
-1963010571	51109
-1711853140	1762
8087	157
867	157
-675847732	341276
-1673462986	105
-1195908398	113878
-773158986	406954
-1036241023	406954
-1233845731	406954
-316216813	6348
1056	8386
-173453265	8386
7009	912
2789	887
2761	887
-1731530888	887
-153103979	140873
-1305300749	653269
4336	4800
2790	4800
-1531918190	37
-1097147757	8370
804	7409
818	7483
-1865426837	7483
-1694388444	5810
-1618613893	7633
2332	9577
-1848598129	5277
-311656123	388685
-781018644	6487
-1179362943	10331
-114826072	2206
2081	2206
-1770480927	2521
-916044829	885
-983435554	885
-1015153857	885
-1964962593	885
-120251233	340359
-395876002	222537
-1580385026	10908
2998	2743
-1052629249	2743
-1158434742	200312
-4758316	402036
-244304433	406889
-1446613238	406889
-2045478492	406889
-494683483	51520
-1046460920	25821
-405391244	286380
-10970096	286380
-674656438	1348
-279499934	406997
-1336810935	406997
-2054838915	406997
-1909299076	388591
6183	9313
4014	5781
699	5781
9061	8694
-1761658002	7273
752	2967
-1353713344	2967
-1852201926	2967
-1339792821	153364
-405189311	653316
1094	10914
-746126001	5049
4471	1591
2550	7317
-1482338547	63982
-109885917	3127
490	3127
-597679983	3127
-1249381557	3127
-1356696612	3127
-2043109699	3127
-1553704767	128869
4472	5741
-535060619	642477
-45332190	7112
-1244099079	7112
-1497470293	81793
2415	56852
-508542981	494323
-1107255637	494323
-1552440694	494323
-560437924	554206
2808	4142
-1549360154	4142
-1934281475	441925
-42077208	406904
-828179843	406904
-1446093462	406904
-100132388	10040
-1892962869	84290
-1850249115	9957
6375	722
2855	722
1056	219493
-624780928	219493
268	355
-172679402	355
-1949664757	9844
9043	55294
-931745308	55294
-1105460577	55294
6119	2571
-381321998	128611
-1641516130	51734
-235172986	9148
-1438105186	8021
-1532354556	8021
4029	9328
-964990347	9328
-286807258	1479
-917791447	7499
-613625315	7168
-86496114	7168
-1578779898	124871
-1412801678	441194
-134763412	26810
-37493457	23152
-1727658347	23152
-891977716	4065
-1892367057	9263
-2022374196	284541
-1948806122	642345
-947913908	1363
-246254922	51667
-1098169229	9220
-1699179876	4931
4470	3481
1104	5588
2373	5588
-1950674745	167
-1166307185	10162
-1674101727	375686
-142540560	55034
-76540682	392617
364	3213
4181	23580
-2064590242	6043
123420463	594839
-1098539037	594839
-1333260064	401089
9193	409
-1939693246	11041
-1102970060	10402
-343279409	149620
-1188164559	9240
-275696598	54093
-1630670192	9804
-1869566777	9804
-527703322	283521
-1903925373	441051
-599829675	2962
2566	2962
2789	886
-1406719957	886
-1756455831	25758
92	675
1183	27092
-424505056	27092
-674746635	27092
-1005802021	27092
-957596297	27092
-1399944719	27092
-1620908243	27092
-1938569706	27092
-85544303	259307
-21386486	83666
8238	7474
818	7474
-2227758	55506
-306092242	6726
-553683091	6726
-1871755099	8650
-444548897	654320
6379	966
-296086642	1339
-559325860	1339
-1419508003	1339
-79766680	57190
-1465733921	582
-702915	723972
-530632352	724022
-356631745	724022
-1194288660	724022
-649498857	724023
-1043346909	724023
-1497599261	724023
-1554067567	724024
-1718150834	724024
-2009899414	724024
-723857013	724025
-797278705	724025
-1692132410	724025
-828085107	724026
-1642041799	724026
-1900795570	724026
-841738278	724027
-1989715723	724027
-867050330	724028
-999214632	724028
-151312657	724029
-417675710	724029
-834377677	724029
-775993489	724030
-1381938117	724030
-1872998848	724030
-1394031916	724031
-1731628906	724031
-1229581758	724032
-1920979367	724032
-871436205	724033
-1190453398	724033
-268860636	724066
-944885261	724102
-713520217	727676
-700634825	727677
-745906729	735301
-1754005205	4521
-684296540	118980
-1968479975	402057
2103	9131
-1924242526	728369
-1924242526	728373
-2044074693	728378
-1924242526	728379
-255171703	90196
-737129923	283080
-1051214562	727721
-522098380	727736
-1200464371	727751
-1814372732	727764
-1176694745	727795
-451505602	727800
-561756853	727830
-1169502416	727837
-116503435	100190949
-2143367951	727857
-1939254369	727866
-1911856291	729317
-1717230643	729330
-1177253856	729334
-2077226032	729338
-226794355	729355
-945680318	729356
-783062937	729359
-1385854428	729362
-1703251710	51377
-175837433	387921
-624838836	54434
2195	7089
-2022803855	7089
-1471449238	474344
-1325540863	442038
6027	7392
4286	7392
-785152514	441521
-676038265	3295
-878731039	11273
994	8342
-608463595	8342
-1938056719	8342
-243837070	653361
2111	653361
8131	3597
-620468877	3597
8225	579
-1114055009	645296
-727223780	403312
-1091665451	441177
-60007343	23769
1056	219428
-997881722	219428
-1967442346	7318
-1087347560	219986
-1113312142	10599
-782340615	80204
-1967502809	51752
-830981019	374907
-1609548901	401634
2826	7291
-940585384	375248
-1156239121	58494
-540063619	387646
-1905687071	83648
-1350490035	9596
-984785377	53822
-334074026	7419
-1764728484	400709
-1174495350	643616
-1387019818	58476
-888206852	50838
-2109151758	50838
-912597592	10640
-1838233099	29974
-157189684	142940
-1365532439	23191
7035	1944
959	1944
-116995260	51422
-813295817	51422
-2035283145	646625
-672006743	4572
-1063263235	4572
-800091077	6128
-844548382	6128
3040	7486
-107778457	400831
-1864824922	6998
-2116473426	2310
-2024857338	390937
-5358582	7232
-1987500044	7232
-398210013	8888
-30725229	1807
2789	553
-1674764278	553
-334497243	5095
-246236703	5095
-322341015	406995
-420565866	406995
-1036241023	406995
-124860546	9447
-145874695	5887
-1644897047	1182
-1616103706	128240
-270337937	3964
-666973100	341676
-1496255584	64901
-901025686	138255
-787373529	8720
-1596520082	6636
-1674631665	55118
-2037368008	66036
-1181884068	1122
-804658248	55229
-576641905	286076
-1165935125	388381
1082	54776
-1543023594	54776
-107682415	6746
-1293059957	50862
-1448199652	89781
-1306546994	81572
745	6868
-1653599519	9242
-1263146072	7435
-251104784	401145
-119758413	401409
-1104994480	388815
-1542673060	387753
-1915157110	594840
-475355266	51385
-1892579972	81557
-143682948	3452
372	3452
2836	1675
-1719049124	389376
-246783190	8636
-1088417977	503542
-373677568	23437
-258600928	23437
